@relation Animals

@attribute hasName {NoName,Name}
@attribute animalType {Cat,Dog}
@attribute intactness {NotIntact,Intact,Unknown}
@attribute age {Baby,Adult,Senior,Unknown}
@attribute breed {Abyssinian,Affenpinscher,'Afghan Hound','Airedale Terrier',Akita,'Alaskan Husky','Alaskan Malamute','American Bulldog','American Eskimo','American Foxhound','American Pit Bull Terrier','American Shorthair','American Staffordshire Terrier','Anatol Shepherd',Angora,'Australian Cattle Dog','Australian Kelpie','Australian Shepherd','Australian Terrier',Balinese,Basenji,'Basset Hound',Beagle,'Bearded Collie',Beauceron,'Bedlington Terr','Belgian Malinois','Belgian Sheepdog','Belgian Tervuren',Bengal,'Bernese Mountain Dog','Bichon Frise',Black,'Black Mouth Cur',Bloodhound,'Blue Lacy','Bluetick Hound',Boerboel,Bombay,'Border Collie','Border Terrier','Boston Terrier',Boxer,'Boykin Span','British Shorthair',Brittany,'Bruss Griffon','Bull Terrier','Bull Terrier Miniature',Bulldog,Bullmastiff,Burmese,'Cairn Terrier','Canaan Dog','Cane Corso','Cardigan Welsh Corgi','Carolina Dog',Catahoula,'Cavalier Span','Chesa Bay Retr','Chihuahua Longhair','Chihuahua Shorthair','Chinese Crested','Chinese Sharpei','Chow Chow','Cocker Spaniel','Collie Rough','Collie Smooth','Cornish Rex',Cymric,Dachshund,'Dachshund Longhair','Dachshund Wirehair',Dalmatian,'Devon Rex','Doberman Pinsch','Dogo Argentino','Dogue De Bordeaux','Domestic Longhair','Domestic Medium Hair','Domestic Shorthair','Dutch Shepherd','English Bulldog','English Cocker Spaniel','English Coonhound','English Foxhound','English Pointer','English Setter','English Shepherd','English Springer Spaniel',Entlebucher,'Exotic Shorthair',Feist,'Field Spaniel','Finnish Spitz','Flat Coat Retriever','French Bulldog','German Pinscher','German Shepherd','German Shorthair Pointer','German Wirehaired Pointer','Glen Of Imaal','Golden Retriever','Great Dane','Great Pyrenees','Greater Swiss Mountain Dog',Greyhound,Harrier,'Havana Brown',Havanese,Himalayan,Hovawart,'Ibizan Hound','Irish Setter','Irish Terrier','Irish Wolfhound','Italian Greyhound','Jack Russell Terrier','Japanese Bobtail','Japanese Chin',Javanese,Jindo,Keeshond,Kuvasz,'Labrador Retriever',Landseer,Leonberger,'Lhasa Apso',Lowchen,'Maine Coon',Maltese,'Manchester Terrier',Manx,Mastiff,'Mexican Hairless','Miniature Pinscher','Miniature Poodle','Miniature Schnauzer','Munchkin Longhair','Neapolitan Mastiff',Newfoundland,'Norfolk Terrier','Norwegian Elkhound','Norwegian Forest Cat','Norwich Terrier','Nova Scotia Duck Tolling Retriever',Ocicat,'Old English Bulldog','Old English Sheepdog',Otterhound,Papillon,'Parson Russell Terrier','Patterdale Terr',Pbgv,Pekingese,'Pembroke Welsh Corgi',Persian,'Pharaoh Hound','Picardy Sheepdog','Pit Bull','Pixiebob Shorthair','Plott Hound','Podengo Pequeno',Pointer,Pomeranian,'Port Water Dog','Presa Canario',Pug,'Queensland Heeler',Ragdoll,'Rat Terrier','Redbone Hound','Rhod Ridgeback',Rottweiler,'Russian Blue',Saluki,Samoyed,Schipperke,'Schnauzer Giant','Scottish Terrier','Sealyham Terr','Shetland Sheepdog','Shiba Inu','Shih Tzu',Siamese,'Siberian Husky','Silky Terrier','Skye Terrier','Smooth Fox Terrier',Snowshoe,'Soft Coated Wheaten Terrier','Spanish Mastiff',Sphynx,'Spinone Italiano','St. Bernard Rough Coat','St. Bernard Smooth Coat',Staffordshire,'Standard Poodle','Standard Schnauzer','Swedish Vallhund','Swiss Hound','Tibetan Spaniel','Tibetan Terrier',Tonkinese,'Toy Fox Terrier','Toy Poodle','Treeing Cur','Treeing Tennesse Brindle','Treeing Walker Coonhound','Turkish Van',Unknown,Vizsla,Weimaraner,'Welsh Springer Spaniel','Welsh Terrier','West Highland',Whippet,'Wire Hair Fox Terrier','Wirehaired Pointing Griffon','Yorkshire Terrier'}
@attribute ageInDays numeric
@attribute hour numeric
@attribute outcome {Adoption,Return_to_owner,Transfer,Euthanasia,Died}

@data
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',93,13,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,13,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',1095,17,Return_to_owner
NoName,Dog,NotIntact,Adult,Papillon,365,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,18,Adoption
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',365,16,Adoption
Name,Cat,NotIntact,Baby,Siamese,155,17,Adoption
Name,Dog,Intact,Baby,'Pit Bull',341,13,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,12,Adoption
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',730,14,Transfer
Name,Dog,NotIntact,Adult,'Jack Russell Terrier',1460,15,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,13,Adoption
Name,Dog,NotIntact,Senior,'Chihuahua Shorthair',2190,17,Adoption
Name,Dog,NotIntact,Baby,'Jack Russell Terrier',155,18,Adoption
Name,Dog,NotIntact,Adult,'Jack Russell Terrier',1460,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,12,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',93,16,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',31,12,Adoption
NoName,Dog,NotIntact,Baby,'Pit Bull',62,11,Adoption
NoName,Cat,NotIntact,Baby,Siamese,62,18,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',730,12,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',93,9,Transfer
Name,Dog,NotIntact,Senior,Boxer,3285,11,Return_to_owner
Name,Dog,Intact,Baby,'Pit Bull',186,12,Transfer
Name,Dog,NotIntact,Adult,'Australian Shepherd',1825,14,Return_to_owner
Name,Dog,NotIntact,Senior,'Golden Retriever',4380,13,Return_to_owner
Name,Dog,NotIntact,Adult,'Pit Bull',365,18,Adoption
NoName,Dog,NotIntact,Adult,Dachshund,730,15,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',93,14,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,16,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',7,18,Transfer
Name,Dog,Intact,Baby,'Chihuahua Shorthair',62,17,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,14,Transfer
Name,Dog,NotIntact,Adult,'American Bulldog',365,18,Adoption
NoName,Dog,NotIntact,Adult,'Shih Tzu',730,19,Adoption
NoName,Dog,NotIntact,Adult,'German Shepherd',365,15,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',1460,13,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
Name,Dog,NotIntact,Adult,Vizsla,730,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,18,Adoption
Name,Dog,NotIntact,Baby,'Australian Kelpie',62,11,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',62,15,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',365,16,Adoption
Name,Dog,NotIntact,Adult,'Finnish Spitz',730,18,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',3,13,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
NoName,Dog,NotIntact,Baby,'Chihuahua Shorthair',62,17,Adoption
Name,Dog,NotIntact,Adult,'Great Pyrenees',365,12,Return_to_owner
Name,Dog,Intact,Adult,'Chihuahua Shorthair',365,11,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',14,11,Transfer
Name,Dog,NotIntact,Senior,Rottweiler,2920,15,Return_to_owner
Name,Dog,Intact,Senior,Dachshund,5110,12,Return_to_owner
Name,Cat,NotIntact,Senior,'Domestic Shorthair',4015,11,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,17,Adoption
Name,Dog,Intact,Baby,'Pit Bull',124,15,Transfer
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',62,16,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Medium Hair',62,20,Adoption
Name,Dog,Intact,Adult,Dachshund,365,16,Transfer
NoName,Cat,NotIntact,Adult,'Domestic Longhair',1825,19,Transfer
NoName,Dog,Intact,Baby,'German Shepherd',31,18,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,13,Transfer
NoName,Dog,NotIntact,Adult,'Irish Terrier',730,11,Adoption
Name,Dog,NotIntact,Adult,'Rat Terrier',730,15,Adoption
Name,Cat,NotIntact,Senior,'Domestic Shorthair',6205,11,Return_to_owner
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,15,Adoption
Name,Cat,NotIntact,Senior,'Domestic Shorthair',3650,13,Adoption
Name,Dog,NotIntact,Adult,'Toy Poodle',1825,15,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',124,13,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,18,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',730,16,Adoption
NoName,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,18,Adoption
Name,Cat,NotIntact,Senior,'Domestic Shorthair',5475,15,Adoption
Name,Dog,NotIntact,Adult,Dachshund,730,12,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,14,Adoption
Name,Dog,NotIntact,Baby,'German Shepherd',155,13,Adoption
Name,Dog,NotIntact,Adult,'German Shepherd',730,14,Adoption
Name,Dog,Intact,Baby,'Great Dane',186,19,Return_to_owner
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,0,Transfer
Name,Dog,Intact,Adult,'Pit Bull',730,17,Return_to_owner
Name,Cat,NotIntact,Adult,'Domestic Shorthair',2190,12,Transfer
NoName,Cat,Unknown,Baby,'Domestic Shorthair',1,16,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',217,13,Transfer
Name,Dog,NotIntact,Baby,Rottweiler,93,17,Adoption
Name,Dog,NotIntact,Adult,'American Bulldog',1825,18,Return_to_owner
Name,Dog,NotIntact,Adult,'Miniature Poodle',730,18,Adoption
NoName,Dog,NotIntact,Baby,'Chihuahua Shorthair',155,17,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1460,16,Adoption
Name,Dog,Intact,Baby,'German Shepherd',93,14,Transfer
Name,Dog,NotIntact,Adult,'Pit Bull',365,15,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,16,Adoption
Name,Cat,NotIntact,Senior,'Maine Coon',3650,13,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',31,11,Transfer
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1825,15,Adoption
Name,Cat,Intact,Senior,'Devon Rex',3650,11,Euthanasia
Name,Dog,NotIntact,Adult,'Norwich Terrier',365,18,Adoption
Name,Dog,NotIntact,Adult,'Shih Tzu',365,18,Adoption
NoName,Dog,Intact,Baby,'German Shepherd',62,14,Transfer
Name,Dog,NotIntact,Baby,'Chihuahua Shorthair',93,17,Adoption
Name,Dog,NotIntact,Baby,'Border Collie',310,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,17,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1825,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',62,17,Adoption
Name,Dog,Intact,Adult,'Chihuahua Shorthair',730,0,Transfer
NoName,Dog,Intact,Baby,'Jack Russell Terrier',248,13,Transfer
NoName,Dog,Intact,Adult,'German Shepherd',730,11,Euthanasia
Name,Dog,NotIntact,Baby,Whippet,155,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',62,17,Transfer
NoName,Cat,Intact,Baby,'Domestic Shorthair',14,20,Transfer
Name,Cat,Intact,Baby,'Domestic Shorthair',62,15,Transfer
NoName,Cat,NotIntact,Baby,'Domestic Longhair',62,12,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',62,17,Adoption
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',155,13,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',2190,16,Adoption
NoName,Dog,Intact,Baby,'Bull Terrier',31,14,Transfer
NoName,Cat,Unknown,Baby,'Domestic Shorthair',217,14,Transfer
Name,Dog,Intact,Adult,'Chihuahua Shorthair',365,0,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',341,12,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,18,Adoption
Name,Dog,NotIntact,Baby,'Chihuahua Shorthair',155,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',93,17,Adoption
Name,Dog,NotIntact,Senior,'Pit Bull',2190,11,Return_to_owner
Name,Dog,NotIntact,Adult,'Pit Bull',1095,15,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',14,16,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1095,15,Adoption
Name,Dog,NotIntact,Adult,'Miniature Poodle',365,18,Adoption
Name,Dog,NotIntact,Adult,'Australian Kelpie',365,11,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,20,Adoption
Name,Cat,NotIntact,Adult,'Domestic Longhair',2190,15,Adoption
Name,Dog,NotIntact,Baby,Pointer,217,18,Adoption
NoName,Cat,Intact,Senior,Siamese,4380,12,Euthanasia
Name,Cat,NotIntact,Baby,'Domestic Shorthair',186,14,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,17,Adoption
Name,Dog,NotIntact,Baby,'Jack Russell Terrier',124,17,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1460,18,Adoption
Name,Cat,NotIntact,Senior,'Domestic Longhair',3650,17,Adoption
Name,Cat,NotIntact,Baby,Siamese,124,18,Adoption
Name,Dog,NotIntact,Adult,'Toy Poodle',1825,18,Adoption
Name,Dog,NotIntact,Baby,'Pit Bull',341,17,Adoption
NoName,Cat,Unknown,Baby,'Domestic Shorthair',310,9,Transfer
Name,Dog,NotIntact,Adult,'German Shepherd',1095,17,Adoption
Name,Dog,NotIntact,Adult,'Standard Poodle',730,14,Adoption
Name,Dog,NotIntact,Baby,Staffordshire,248,9,Adoption
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',365,16,Adoption
NoName,Dog,NotIntact,Adult,Beagle,365,12,Transfer
NoName,Dog,NotIntact,Baby,'Pit Bull',93,17,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',1460,18,Adoption
Name,Dog,NotIntact,Adult,Rottweiler,1825,17,Return_to_owner
Name,Dog,NotIntact,Adult,'Australian Kelpie',1460,13,Adoption
Name,Dog,NotIntact,Adult,Pbgv,365,15,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,17,Adoption
NoName,Cat,NotIntact,Baby,'Domestic Shorthair',124,12,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',1825,8,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Shorthair',7,19,Transfer
NoName,Dog,NotIntact,Baby,'Siberian Husky',217,15,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,12,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',31,12,Transfer
NoName,Dog,Intact,Baby,'Chihuahua Shorthair',155,17,Transfer
Name,Dog,Intact,Adult,'Pit Bull',730,16,Return_to_owner
Name,Dog,NotIntact,Adult,Beagle,1825,15,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,10,Adoption
Name,Dog,NotIntact,Senior,'German Shepherd',2920,15,Return_to_owner
Name,Dog,NotIntact,Adult,'Border Terrier',730,18,Adoption
Name,Dog,NotIntact,Adult,'Swedish Vallhund',730,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,12,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Longhair',124,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,13,Adoption
Name,Dog,Intact,Adult,'Labrador Retriever',730,14,Transfer
Name,Dog,NotIntact,Senior,'Miniature Pinscher',2555,11,Adoption
Name,Dog,NotIntact,Adult,Maltese,730,17,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,17,Adoption
NoName,Cat,Intact,Adult,'Domestic Longhair',365,9,Transfer
Name,Dog,NotIntact,Baby,Staffordshire,217,16,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',155,16,Transfer
Name,Dog,NotIntact,Adult,'Labrador Retriever',730,11,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,11,Adoption
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',365,17,Adoption
NoName,Dog,NotIntact,Baby,'Cairn Terrier',93,17,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',1460,12,Return_to_owner
Name,Dog,NotIntact,Adult,'Pit Bull',730,11,Adoption
Name,Dog,NotIntact,Senior,'Pit Bull',2190,16,Return_to_owner
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1095,14,Transfer
Name,Dog,NotIntact,Adult,'Carolina Dog',365,16,Adoption
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',1825,9,Transfer
Name,Dog,Intact,Baby,'Dachshund Longhair',186,17,Transfer
Name,Dog,Intact,Adult,'Pit Bull',730,12,Return_to_owner
NoName,Cat,NotIntact,Baby,'Domestic Medium Hair',62,8,Adoption
Name,Dog,NotIntact,Adult,'Cardigan Welsh Corgi',730,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',21,12,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,18,Adoption
Name,Cat,NotIntact,Baby,Tonkinese,186,12,Adoption
Name,Cat,NotIntact,Baby,'Russian Blue',93,14,Adoption
Name,Dog,NotIntact,Baby,'Labrador Retriever',93,8,Adoption
Name,Dog,Intact,Adult,'Border Collie',365,13,Transfer
NoName,Dog,Intact,Adult,'Pit Bull',1095,13,Euthanasia
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',217,8,Adoption
NoName,Dog,NotIntact,Adult,Pbgv,730,17,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Longhair',730,13,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
NoName,Cat,Intact,Adult,'Domestic Medium Hair',365,9,Transfer
Name,Cat,Intact,Baby,'Domestic Shorthair',28,9,Transfer
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Cat,NotIntact,Baby,Siamese,124,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',248,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
NoName,Cat,NotIntact,Baby,Siamese,62,16,Adoption
Name,Dog,Intact,Adult,Pekingese,730,11,Transfer
NoName,Dog,NotIntact,Baby,'Border Collie',248,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',124,9,Transfer
Name,Dog,NotIntact,Baby,'Chihuahua Shorthair',279,17,Adoption
Name,Dog,NotIntact,Baby,'Jack Russell Terrier',62,21,Adoption
Name,Dog,Intact,Baby,'Pit Bull',186,14,Transfer
NoName,Dog,Intact,Adult,'Chow Chow',1095,11,Euthanasia
Name,Dog,NotIntact,Adult,'Miniature Poodle',730,15,Adoption
Name,Dog,NotIntact,Senior,Beagle,2920,15,Return_to_owner
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',1095,15,Adoption
NoName,Cat,Unknown,Adult,'Domestic Shorthair',730,9,Transfer
Name,Dog,NotIntact,Baby,'Chinese Sharpei',62,19,Adoption
Name,Cat,Unknown,Baby,'Domestic Shorthair',7,14,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,8,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',7,17,Transfer
NoName,Cat,NotIntact,Adult,'Domestic Shorthair',1095,16,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1460,17,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,12,Adoption
Name,Dog,NotIntact,Adult,Catahoula,730,17,Adoption
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',248,21,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,12,Adoption
Name,Dog,NotIntact,Adult,'Miniature Poodle',730,18,Adoption
Name,Dog,NotIntact,Adult,'German Shepherd',730,16,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,17,Adoption
Name,Dog,Intact,Adult,'Pit Bull',365,11,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,0,Transfer
Name,Dog,NotIntact,Adult,'Belgian Malinois',365,8,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
NoName,Cat,Intact,Baby,Snowshoe,6,18,Transfer
NoName,Dog,Intact,Senior,Boxer,3650,16,Euthanasia
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,16,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',365,10,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,19,Adoption
Name,Dog,NotIntact,Adult,Dachshund,1095,18,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',365,9,Transfer
Name,Dog,NotIntact,Adult,'Australian Cattle Dog',730,17,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',1095,14,Transfer
NoName,Dog,NotIntact,Senior,'Australian Cattle Dog',2190,17,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,17,Adoption
Name,Dog,NotIntact,Adult,'Dogue De Bordeaux',1460,17,Adoption
Name,Dog,NotIntact,Adult,'Black Mouth Cur',730,14,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',124,18,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',248,16,Adoption
Name,Dog,NotIntact,Adult,'Black Mouth Cur',730,17,Adoption
NoName,Dog,Intact,Baby,Boxer,155,17,Transfer
Name,Dog,NotIntact,Baby,'Shih Tzu',124,17,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1460,18,Adoption
Name,Dog,NotIntact,Senior,'Labrador Retriever',2920,10,Return_to_owner
Name,Dog,NotIntact,Baby,'Chihuahua Shorthair',186,13,Adoption
NoName,Dog,NotIntact,Baby,'German Shepherd',62,17,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',1095,18,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',365,12,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',186,15,Transfer
Name,Dog,NotIntact,Adult,Boxer,1095,11,Return_to_owner
Name,Cat,Intact,Baby,Siamese,31,11,Transfer
Name,Dog,Intact,Baby,'Cardigan Welsh Corgi',341,11,Transfer
Name,Dog,Intact,Baby,'Plott Hound',155,16,Transfer
Name,Dog,NotIntact,Senior,'Bichon Frise',2920,12,Adoption
NoName,Dog,NotIntact,Baby,'Border Terrier',186,19,Adoption
Name,Dog,NotIntact,Adult,'Pit Bull',730,18,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,15,Transfer
Name,Dog,NotIntact,Adult,'French Bulldog',730,16,Adoption
Name,Dog,NotIntact,Adult,Rottweiler,730,12,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,13,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',62,18,Adoption
Name,Dog,NotIntact,Baby,'Pit Bull',124,17,Adoption
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',365,14,Adoption
NoName,Cat,Intact,Adult,'Domestic Shorthair',730,9,Transfer
NoName,Cat,Unknown,Baby,'Domestic Longhair',62,18,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,19,Adoption
Name,Cat,NotIntact,Baby,'Domestic Medium Hair',186,16,Adoption
NoName,Dog,Intact,Baby,Boxer,217,17,Transfer
Name,Dog,NotIntact,Adult,'Doberman Pinsch',365,17,Adoption
NoName,Cat,Intact,Adult,Siamese,1825,9,Euthanasia
NoName,Dog,Intact,Baby,'American Staffordshire Terrier',7,13,Transfer
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',31,17,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',28,7,Transfer
NoName,Dog,NotIntact,Adult,'Rat Terrier',1825,17,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',6,13,Transfer
Name,Cat,Intact,Baby,'Domestic Medium Hair',31,14,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
Name,Dog,NotIntact,Adult,'German Shepherd',730,23,Adoption
Name,Dog,NotIntact,Baby,'Labrador Retriever',155,17,Adoption
Name,Dog,NotIntact,Adult,'Siberian Husky',365,19,Adoption
Name,Dog,NotIntact,Senior,'Chihuahua Shorthair',2920,14,Adoption
Name,Dog,NotIntact,Adult,'Queensland Heeler',365,19,Adoption
Name,Dog,NotIntact,Adult,Dachshund,1825,16,Adoption
Name,Dog,NotIntact,Adult,'Yorkshire Terrier',365,18,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',186,9,Transfer
NoName,Cat,Intact,Baby,'Domestic Medium Hair',93,9,Transfer
Name,Dog,Intact,Baby,'Pit Bull',310,18,Return_to_owner
Name,Dog,NotIntact,Senior,'Golden Retriever',2190,17,Return_to_owner
NoName,Dog,Intact,Baby,'Pit Bull',93,10,Transfer
Name,Dog,Intact,Senior,'Pit Bull',2555,14,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',31,18,Adoption
Name,Dog,Intact,Adult,'Pit Bull',365,15,Return_to_owner
Name,Dog,Intact,Adult,'Yorkshire Terrier',1095,11,Return_to_owner
NoName,Cat,Intact,Baby,'Domestic Shorthair',14,17,Transfer
NoName,Cat,NotIntact,Baby,Siamese,62,16,Adoption
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
NoName,Dog,Intact,Baby,'German Shepherd',279,16,Transfer
Name,Cat,NotIntact,Baby,'Domestic Shorthair',62,17,Adoption
Name,Dog,NotIntact,Adult,'American Bulldog',365,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Medium Hair',93,9,Transfer
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',31,16,Adoption
NoName,Cat,Intact,Baby,'Domestic Shorthair',7,12,Transfer
Name,Dog,NotIntact,Adult,'Chihuahua Shorthair',730,19,Adoption
Name,Dog,NotIntact,Baby,'Cairn Terrier',155,17,Adoption
Name,Dog,NotIntact,Baby,'Australian Cattle Dog',93,15,Adoption
NoName,Dog,Intact,Baby,'Plott Hound',124,9,Transfer
Name,Dog,NotIntact,Senior,'German Shepherd',2190,13,Return_to_owner
Name,Cat,NotIntact,Baby,'Domestic Shorthair',93,18,Adoption
Name,Dog,NotIntact,Baby,'German Shepherd',155,15,Adoption
Name,Dog,Intact,Baby,'Lhasa Apso',248,17,Transfer
Name,Dog,NotIntact,Adult,'Collie Smooth',365,14,Adoption
NoName,Dog,NotIntact,Baby,'Chihuahua Shorthair',186,11,Adoption
Name,Dog,NotIntact,Adult,'Labrador Retriever',1095,18,Adoption
Name,Cat,NotIntact,Adult,'Domestic Shorthair',1095,17,Adoption
Name,Dog,NotIntact,Adult,Catahoula,1095,11,Return_to_owner
Name,Dog,NotIntact,Adult,'Rat Terrier',365,17,Adoption
Name,Cat,Intact,Baby,'Domestic Shorthair',14,14,Transfer
Name,Dog,NotIntact,Senior,'Border Collie',2920,16,Return_to_owner
