@relation Animals

@attribute hasName {NoName,Name}
@attribute animalType {Cat,Dog}
@attribute intactness {NotIntact,Intact,Unknown}
@attribute sex {Female,Male,Unknown}
@attribute age {Baby,Adult,Senior,Unknown}
@attribute breed {Abyssinian,Affenpinscher,'Afghan Hound','Airedale Terrier',Akita,'Alaskan Husky','Alaskan Malamute','American Bulldog','American Eskimo','American Foxhound','American Pit Bull Terrier','American Shorthair','American Staffordshire Terrier','Anatol Shepherd',Angora,'Australian Cattle Dog','Australian Kelpie','Australian Shepherd','Australian Terrier',Balinese,Basenji,'Basset Hound',Beagle,'Bearded Collie',Beauceron,'Bedlington Terr','Belgian Malinois','Belgian Sheepdog','Belgian Tervuren',Bengal,'Bernese Mountain Dog','Bichon Frise',Black,'Black Mouth Cur',Bloodhound,'Blue Lacy','Bluetick Hound',Boerboel,Bombay,'Border Collie','Border Terrier','Boston Terrier',Boxer,'Boykin Span','British Shorthair',Brittany,'Bruss Griffon','Bull Terrier','Bull Terrier Miniature',Bulldog,Bullmastiff,Burmese,'Cairn Terrier','Canaan Dog','Cane Corso','Cardigan Welsh Corgi','Carolina Dog',Catahoula,'Cavalier Span','Chesa Bay Retr','Chihuahua Longhair','Chihuahua Shorthair','Chinese Crested','Chinese Sharpei','Chow Chow','Cocker Spaniel','Collie Rough','Collie Smooth','Cornish Rex',Cymric,Dachshund,'Dachshund Longhair','Dachshund Wirehair',Dalmatian,'Devon Rex','Doberman Pinsch','Dogo Argentino','Dogue De Bordeaux','Domestic Longhair','Domestic Medium Hair','Domestic Shorthair','Dutch Shepherd','English Bulldog','English Cocker Spaniel','English Coonhound','English Foxhound','English Pointer','English Setter','English Shepherd','English Springer Spaniel',Entlebucher,'Exotic Shorthair',Feist,'Field Spaniel','Finnish Spitz','Flat Coat Retriever','French Bulldog','German Pinscher','German Shepherd','German Shorthair Pointer','German Wirehaired Pointer','Glen Of Imaal','Golden Retriever','Great Dane','Great Pyrenees','Greater Swiss Mountain Dog',Greyhound,Harrier,'Havana Brown',Havanese,Himalayan,Hovawart,'Ibizan Hound','Irish Setter','Irish Terrier','Irish Wolfhound','Italian Greyhound','Jack Russell Terrier','Japanese Bobtail','Japanese Chin',Javanese,Jindo,Keeshond,Kuvasz,'Labrador Retriever',Landseer,Leonberger,'Lhasa Apso',Lowchen,'Maine Coon',Maltese,'Manchester Terrier',Manx,Mastiff,'Mexican Hairless','Miniature Pinscher','Miniature Poodle','Miniature Schnauzer','Munchkin Longhair','Neapolitan Mastiff',Newfoundland,'Norfolk Terrier','Norwegian Elkhound','Norwegian Forest Cat','Norwich Terrier','Nova Scotia Duck Tolling Retriever',Ocicat,'Old English Bulldog','Old English Sheepdog',Otterhound,Papillon,'Parson Russell Terrier','Patterdale Terr',Pbgv,Pekingese,'Pembroke Welsh Corgi',Persian,'Pharaoh Hound','Picardy Sheepdog','Pit Bull','Pixiebob Shorthair','Plott Hound','Podengo Pequeno',Pointer,Pomeranian,'Port Water Dog','Presa Canario',Pug,'Queensland Heeler',Ragdoll,'Rat Terrier','Redbone Hound','Rhod Ridgeback',Rottweiler,'Russian Blue',Saluki,Samoyed,Schipperke,'Schnauzer Giant','Scottish Terrier','Sealyham Terr','Shetland Sheepdog','Shiba Inu','Shih Tzu',Siamese,'Siberian Husky','Silky Terrier','Skye Terrier','Smooth Fox Terrier',Snowshoe,'Soft Coated Wheaten Terrier','Spanish Mastiff',Sphynx,'Spinone Italiano','St. Bernard Rough Coat','St. Bernard Smooth Coat',Staffordshire,'Standard Poodle','Standard Schnauzer','Swedish Vallhund','Swiss Hound','Tibetan Spaniel','Tibetan Terrier',Tonkinese,'Toy Fox Terrier','Toy Poodle','Treeing Cur','Treeing Tennesse Brindle','Treeing Walker Coonhound','Turkish Van',Unknown,Vizsla,Weimaraner,'Welsh Springer Spaniel','Welsh Terrier','West Highland',Whippet,'Wire Hair Fox Terrier','Wirehaired Pointing Griffon','Yorkshire Terrier'}
@attribute color {Agouti,Apricot,Black,'Black Brindle','Black Smoke','Black Tabby','Black Tiger',Blue,'Blue Cream','Blue Merle','Blue Point','Blue Smoke','Blue Tabby','Blue Tick','Blue Tiger',Brown,'Brown Brindle','Brown Merle','Brown Tabby','Brown Tiger',Buff,Calico,'Calico Point',Chocolate,'Chocolate Point',Cream,'Cream Tabby',Fawn,'Flame Point',Gold,Gray,'Gray Tabby','Lilac Point',Liver,'Liver Tick','Lynx Point',Orange,'Orange Tabby','Orange Tiger',Pink,Red,'Red Merle','Red Tick',Ruddy,Sable,'Seal Point',Silver,'Silver Lynx Point','Silver Tabby',Tan,Torbie,Tortie,'Tortie Point',Tricolor,White,Yellow,'Yellow Brindle'}
@attribute ageInDays numeric
@attribute hour numeric
@attribute outcome {Adoption,Return_to_owner,Transfer,Euthanasia,Died}

@data
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',White,3,11,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',62,18,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Cream Tabby',93,13,Adoption
Name,Dog,Intact,Male,Adult,'Chihuahua Shorthair',Brown,730,17,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'German Shepherd',Black,1825,19,Return_to_owner
NoName,Dog,NotIntact,Male,Adult,'Pit Bull','Red Merle',730,16,Euthanasia
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Brown Tabby',1095,15,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',21,13,Transfer
Name,Dog,Intact,Female,Adult,'Chihuahua Shorthair',Tan,730,13,Transfer
Name,Dog,NotIntact,Male,Adult,Staffordshire,White,730,16,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Torbie,124,19,Adoption
Name,Cat,Intact,Female,Adult,'Domestic Shorthair',White,730,15,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',14,17,Transfer
Name,Dog,NotIntact,Male,Adult,'Miniature Schnauzer',Gray,365,18,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Torbie,365,15,Transfer
Name,Dog,NotIntact,Male,Senior,'Chihuahua Shorthair',Brown,2555,17,Return_to_owner
NoName,Dog,Intact,Male,Adult,'Chihuahua Shorthair',Brown,1095,16,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',White,365,12,Transfer
Name,Dog,NotIntact,Male,Senior,'Chihuahua Shorthair',Tan,4745,13,Return_to_owner
NoName,Dog,Intact,Male,Adult,'Chihuahua Shorthair',Chocolate,365,11,Transfer
Name,Dog,NotIntact,Male,Adult,'Siberian Husky',Chocolate,365,11,Adoption
Name,Dog,Intact,Male,Adult,Pug,Brown,1460,11,Transfer
Name,Dog,NotIntact,Male,Baby,'Australian Shepherd',Red,62,17,Adoption
Name,Dog,NotIntact,Male,Adult,'Labrador Retriever',Black,1825,15,Return_to_owner
Name,Cat,NotIntact,Female,Adult,Manx,'Brown Tabby',365,16,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,21,16,Transfer
Name,Dog,NotIntact,Male,Baby,Dachshund,Black,310,15,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Orange Tabby',93,9,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',21,13,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,62,16,Adoption
Name,Dog,NotIntact,Male,Senior,'Miniature Poodle',Black,2190,14,Transfer
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Blue,730,17,Return_to_owner
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',93,8,Adoption
Name,Dog,NotIntact,Female,Senior,'Golden Retriever',Brown,2190,13,Adoption
Name,Dog,NotIntact,Male,Adult,'Yorkshire Terrier',Tan,730,12,Adoption
Name,Dog,NotIntact,Male,Adult,Dachshund,Brown,730,13,Transfer
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Blue Tabby',1095,15,Return_to_owner
NoName,Dog,Intact,Male,Baby,'Pit Bull',Black,62,14,Transfer
Name,Dog,NotIntact,Female,Senior,'Border Collie',White,2190,17,Return_to_owner
Name,Cat,NotIntact,Female,Baby,'Domestic Medium Hair','Orange Tabby',62,11,Adoption
NoName,Dog,Intact,Male,Adult,Dachshund,Tricolor,730,8,Euthanasia
Name,Dog,NotIntact,Female,Baby,'Belgian Malinois',Tan,186,14,Transfer
Name,Dog,NotIntact,Female,Baby,'Cairn Terrier',Buff,217,15,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,14,14,Transfer
Name,Dog,NotIntact,Female,Baby,'Pit Bull',White,186,16,Transfer
Name,Dog,NotIntact,Male,Adult,'Alaskan Malamute',Black,730,17,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Siberian Husky',White,730,15,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Torbie,7,11,Transfer
NoName,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Blue,93,10,Adoption
Name,Dog,NotIntact,Male,Senior,Pug,Fawn,3285,16,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Tortie,1460,18,Adoption
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,217,17,Adoption
Name,Dog,NotIntact,Male,Adult,'Cocker Spaniel',Chocolate,1460,17,Return_to_owner
Name,Dog,NotIntact,Female,Senior,'Miniature Poodle',White,6935,12,Euthanasia
Name,Dog,Intact,Female,Senior,Pointer,White,2920,15,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Torbie,365,14,Transfer
NoName,Cat,Intact,Female,Adult,'Domestic Medium Hair','Brown Tabby',365,15,Transfer
NoName,Dog,NotIntact,Male,Adult,'Cairn Terrier',Buff,1095,11,Adoption
Name,Dog,NotIntact,Female,Adult,Staffordshire,Fawn,1095,19,Adoption
Name,Dog,NotIntact,Male,Senior,'Labrador Retriever',Tan,2555,15,Euthanasia
Name,Dog,NotIntact,Male,Baby,'Siberian Husky',Gray,124,17,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',21,15,Transfer
Name,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',31,11,Adoption
NoName,Cat,NotIntact,Male,Adult,'Domestic Medium Hair',Black,730,9,Transfer
Name,Dog,NotIntact,Male,Adult,'Alaskan Malamute',Black,1095,14,Transfer
Name,Dog,NotIntact,Female,Baby,'Australian Kelpie',Black,310,18,Transfer
Name,Dog,Intact,Female,Senior,'Labrador Retriever',Yellow,3650,13,Died
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',White,1095,18,Return_to_owner
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,62,18,Adoption
Name,Dog,NotIntact,Female,Adult,Beagle,Chocolate,365,16,Adoption
Name,Dog,Intact,Male,Adult,'Pit Bull',White,365,13,Euthanasia
NoName,Dog,NotIntact,Male,Senior,'Cocker Spaniel',Black,2920,13,Adoption
NoName,Cat,Unknown,Unknown,Adult,'Domestic Shorthair',Black,730,14,Transfer
Name,Dog,NotIntact,Male,Adult,'Australian Shepherd','Blue Merle',1095,12,Return_to_owner
NoName,Dog,Intact,Female,Senior,'Chihuahua Shorthair',Tan,3285,19,Euthanasia
Name,Cat,Intact,Male,Baby,'Domestic Shorthair','Blue Tabby',31,11,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Cream Tabby',93,17,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,186,15,Adoption
Name,Dog,NotIntact,Male,Baby,'Chihuahua Shorthair',Brown,124,16,Adoption
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Tan,1095,10,Euthanasia
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',White,1095,17,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',93,18,Died
Name,Dog,NotIntact,Female,Baby,'German Shepherd',Black,155,14,Adoption
Name,Dog,NotIntact,Male,Senior,'Chihuahua Shorthair',Black,2920,14,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Australian Shepherd',Chocolate,365,18,Adoption
Name,Dog,NotIntact,Female,Baby,'Pit Bull',Black,93,9,Adoption
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Black,365,14,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',White,2555,16,Euthanasia
Name,Dog,NotIntact,Female,Adult,'Border Collie',Black,365,7,Adoption
Name,Dog,Intact,Male,Baby,'Shih Tzu',White,31,0,Transfer
NoName,Dog,Intact,Female,Baby,'Pit Bull',Black,31,16,Transfer
Name,Dog,NotIntact,Female,Adult,'Chinese Sharpei',Brown,365,0,Transfer
Name,Dog,NotIntact,Male,Adult,'Bull Terrier',Fawn,730,18,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,124,0,Transfer
Name,Dog,NotIntact,Female,Senior,'Cocker Spaniel',Black,2190,8,Return_to_owner
NoName,Cat,Intact,Male,Adult,'Domestic Shorthair','Brown Tabby',730,9,Transfer
NoName,Cat,Intact,Female,Senior,'Domestic Longhair','Gray Tabby',4380,12,Euthanasia
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Torbie,365,9,Transfer
Name,Dog,NotIntact,Female,Adult,'Pit Bull',White,1095,18,Return_to_owner
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',155,17,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',93,15,Adoption
Name,Dog,NotIntact,Female,Senior,'Chihuahua Shorthair','Blue Merle',3285,18,Return_to_owner
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Blue,62,18,Adoption
NoName,Dog,Intact,Female,Baby,'Australian Kelpie',Tan,93,13,Transfer
Name,Dog,NotIntact,Female,Senior,'Chihuahua Shorthair',Brown,2190,16,Transfer
Name,Dog,Intact,Male,Adult,'Shetland Sheepdog',White,365,15,Transfer
NoName,Dog,Intact,Female,Baby,'Chihuahua Shorthair',Tan,21,15,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Blue,28,17,Transfer
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Calico,730,11,Euthanasia
Name,Dog,NotIntact,Male,Adult,'Labrador Retriever',Chocolate,1095,12,Transfer
Name,Cat,NotIntact,Male,Senior,Siamese,'Seal Point',4015,13,Adoption
Name,Dog,NotIntact,Female,Baby,'German Shepherd',Red,310,11,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Blue,248,18,Adoption
NoName,Dog,NotIntact,Male,Baby,'Chihuahua Shorthair',Black,62,16,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Orange Tabby',93,15,Adoption
NoName,Cat,Intact,Male,Adult,'Domestic Shorthair','Brown Tabby',730,9,Transfer
Name,Dog,NotIntact,Female,Adult,'Sealyham Terr',White,1825,16,Adoption
Name,Dog,NotIntact,Female,Baby,'German Shepherd',Black,31,17,Adoption
Name,Cat,NotIntact,Male,Adult,'Domestic Shorthair','Orange Tabby',365,12,Adoption
Name,Dog,NotIntact,Female,Adult,'Anatol Shepherd',Tan,730,0,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',White,62,18,Adoption
Name,Dog,NotIntact,Male,Senior,'Great Pyrenees',White,4745,17,Euthanasia
Name,Dog,NotIntact,Female,Adult,'Pit Bull',Brown,1825,12,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',14,15,Transfer
NoName,Dog,NotIntact,Female,Baby,'German Shepherd',Sable,62,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Pit Bull','Brown Brindle',365,14,Euthanasia
Name,Dog,Intact,Female,Baby,'Doberman Pinsch',Black,93,14,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Brown,1095,11,Transfer
Name,Dog,NotIntact,Female,Baby,'Border Collie',White,62,19,Adoption
Name,Dog,Intact,Female,Adult,'Pit Bull',White,1095,11,Transfer
NoName,Dog,NotIntact,Female,Baby,'Labrador Retriever',Tricolor,62,19,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,14,10,Transfer
NoName,Dog,Intact,Male,Baby,'Chihuahua Shorthair',Chocolate,4,12,Transfer
Name,Cat,NotIntact,Female,Adult,Siamese,'Flame Point',730,12,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',124,17,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Medium Hair',Black,155,9,Transfer
NoName,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Blue Tabby',93,16,Return_to_owner
Name,Dog,Intact,Female,Baby,Catahoula,'Blue Merle',62,7,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Medium Hair',Black,730,11,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Longhair','Orange Tabby',62,17,Adoption
Name,Dog,NotIntact,Male,Senior,Pomeranian,Buff,2555,12,Transfer
Name,Dog,NotIntact,Male,Adult,'Australian Cattle Dog',Black,1460,13,Return_to_owner
Name,Dog,NotIntact,Male,Baby,'Labrador Retriever',Black,279,17,Return_to_owner
NoName,Cat,NotIntact,Female,Adult,'Domestic Shorthair','Brown Tabby',730,17,Return_to_owner
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Blue Tabby',14,14,Transfer
Name,Dog,NotIntact,Female,Baby,'Australian Cattle Dog',Red,93,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Cairn Terrier',Brown,365,11,Transfer
NoName,Dog,Intact,Male,Baby,'German Shepherd',Tricolor,31,12,Transfer
Name,Dog,NotIntact,Male,Adult,'German Shepherd',Tricolor,365,19,Return_to_owner
Name,Dog,Intact,Female,Adult,'Chihuahua Shorthair',Black,365,14,Transfer
Name,Dog,NotIntact,Male,Baby,'Jack Russell Terrier',White,217,17,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,14,18,Transfer
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Calico,1095,19,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Tortie,365,0,Transfer
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Blue Tabby',248,19,Transfer
Name,Dog,Intact,Male,Adult,'Pit Bull',Blue,1825,11,Transfer
Name,Dog,NotIntact,Male,Adult,'Chow Chow',Brown,730,17,Return_to_owner
Name,Dog,NotIntact,Male,Senior,'Great Pyrenees',White,2920,15,Return_to_owner
Name,Dog,Intact,Female,Baby,'Blue Lacy','Black Brindle',31,17,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Tan,1460,17,Adoption
Name,Cat,Intact,Female,Adult,'Domestic Shorthair',Black,365,14,Transfer
NoName,Dog,NotIntact,Male,Adult,Dachshund,'Brown Brindle',1095,11,Adoption
Name,Dog,NotIntact,Female,Senior,'Labrador Retriever',Brown,4015,17,Return_to_owner
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Torbie,62,18,Adoption
Name,Dog,NotIntact,Female,Adult,'German Shepherd',Brown,365,18,Return_to_owner
Name,Dog,NotIntact,Male,Senior,'German Shepherd',Black,3650,14,Transfer
Name,Dog,NotIntact,Male,Senior,Pomeranian,Black,4380,18,Return_to_owner
Name,Cat,NotIntact,Male,Baby,'Domestic Medium Hair','Brown Tabby',62,18,Adoption
Name,Dog,NotIntact,Female,Senior,'Toy Poodle',Gray,3650,12,Adoption
NoName,Dog,NotIntact,Male,Baby,Pointer,White,93,17,Adoption
Name,Dog,Intact,Male,Baby,'Chihuahua Shorthair',Black,310,15,Transfer
NoName,Dog,Intact,Male,Adult,'Pit Bull',Red,730,15,Euthanasia
Name,Dog,NotIntact,Female,Adult,'Jack Russell Terrier',White,1095,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Labrador Retriever',Black,1825,17,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',62,16,Adoption
NoName,Dog,Intact,Female,Baby,'Australian Kelpie',Tan,93,13,Transfer
NoName,Dog,NotIntact,Male,Baby,'Australian Kelpie',Tan,62,18,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,4,15,Transfer
Name,Cat,NotIntact,Male,Senior,'Domestic Longhair','Brown Tabby',4015,16,Adoption
Name,Dog,NotIntact,Female,Baby,'Shih Tzu',Sable,155,17,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Tan,365,18,Return_to_owner
Name,Dog,NotIntact,Male,Baby,'Labrador Retriever',Black,186,18,Adoption
Name,Dog,NotIntact,Female,Adult,Dachshund,Black,365,16,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair','Orange Tabby',7,11,Euthanasia
Name,Dog,NotIntact,Male,Baby,Pointer,White,341,16,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',21,11,Transfer
Name,Dog,NotIntact,Male,Baby,Havanese,White,279,17,Adoption
Name,Dog,NotIntact,Male,Senior,'Collie Rough',Black,2190,11,Adoption
Name,Dog,Intact,Male,Adult,'Pit Bull',Blue,365,12,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Collie Smooth',White,730,17,Adoption
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Calico,365,12,Adoption
NoName,Cat,NotIntact,Male,Adult,'Domestic Shorthair',Black,730,9,Transfer
NoName,Dog,Intact,Male,Baby,'Pit Bull','Brown Brindle',124,15,Died
Name,Dog,NotIntact,Female,Baby,'Border Collie',Black,62,15,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,62,14,Adoption
Name,Dog,NotIntact,Female,Adult,'Australian Kelpie',Black,730,17,Return_to_owner
Name,Dog,NotIntact,Male,Senior,'Jack Russell Terrier',White,2920,12,Adoption
NoName,Dog,Intact,Female,Baby,'Chow Chow',Brown,28,11,Transfer
Name,Dog,Intact,Male,Senior,'Border Collie',Black,4015,8,Euthanasia
Name,Dog,Intact,Female,Senior,'Rat Terrier',Tricolor,2190,0,Transfer
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Blue Tabby',28,15,Transfer
Name,Cat,Intact,Male,Baby,'Domestic Shorthair',White,14,14,Transfer
Name,Cat,Intact,Male,Baby,Siamese,'Seal Point',155,19,Adoption
Name,Dog,NotIntact,Male,Adult,'West Highland',White,1095,14,Transfer
Name,Dog,NotIntact,Male,Adult,'Chihuahua Shorthair',Tan,365,17,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Tortie,186,12,Adoption
Name,Dog,NotIntact,Male,Adult,'Collie Smooth',Brown,365,18,Adoption
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Orange,6,16,Transfer
Name,Dog,NotIntact,Male,Baby,'Pharaoh Hound',Fawn,310,19,Adoption
Name,Dog,NotIntact,Male,Adult,'English Bulldog',White,1095,14,Transfer
Name,Dog,NotIntact,Male,Adult,'Miniature Schnauzer',White,1095,17,Transfer
NoName,Dog,Intact,Female,Adult,'Labrador Retriever',Black,365,13,Transfer
Name,Dog,NotIntact,Male,Adult,'West Highland',White,730,12,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,14,15,Transfer
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Orange Tabby',28,14,Transfer
Name,Dog,NotIntact,Female,Senior,'American Eskimo',White,5475,18,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Pit Bull',Red,365,13,Transfer
Name,Dog,NotIntact,Female,Adult,'Labrador Retriever',Black,730,16,Adoption
NoName,Cat,Intact,Female,Baby,'Domestic Shorthair','Brown Tabby',21,17,Transfer
Name,Dog,NotIntact,Male,Adult,'German Shepherd',Sable,1095,17,Adoption
Name,Dog,NotIntact,Male,Baby,'Dachshund Wirehair',White,93,18,Adoption
Name,Dog,Intact,Male,Adult,'Pit Bull',White,730,11,Return_to_owner
Name,Dog,NotIntact,Female,Senior,'Labrador Retriever',Black,6205,11,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Irish Wolfhound',Tan,1460,18,Return_to_owner
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair',Black,21,0,Transfer
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Black,93,18,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',186,17,Adoption
Name,Dog,NotIntact,Female,Adult,'Pit Bull','Brown Brindle',365,18,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Orange Tabby',93,17,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair','Black Tabby',365,12,Euthanasia
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Orange Tabby',31,11,Adoption
NoName,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Blue Tabby',62,17,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Longhair','Brown Tabby',21,19,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Tortie,62,14,Transfer
Name,Dog,NotIntact,Male,Senior,'Border Collie',Black,2190,14,Adoption
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',217,16,Transfer
Name,Dog,NotIntact,Male,Senior,'Miniature Pinscher',Black,3650,19,Adoption
Name,Dog,NotIntact,Male,Senior,'Anatol Shepherd','Brown Brindle',2920,11,Return_to_owner
Name,Cat,NotIntact,Female,Adult,'Domestic Shorthair',Calico,1825,12,Transfer
NoName,Cat,Unknown,Unknown,Baby,'Domestic Shorthair',Black,14,14,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',White,62,15,Transfer
Name,Dog,NotIntact,Male,Adult,'Australian Cattle Dog',White,365,15,Return_to_owner
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair',Blue,248,16,Transfer
Name,Dog,NotIntact,Female,Adult,'Chihuahua Shorthair',Tan,730,15,Transfer
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair','Brown Tabby',124,17,Adoption
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Black,730,15,Transfer
Name,Dog,NotIntact,Male,Adult,'Doberman Pinsch',Brown,365,15,Adoption
NoName,Cat,Intact,Male,Baby,'Domestic Shorthair','Brown Tabby',21,11,Transfer
NoName,Dog,Intact,Female,Adult,'Pit Bull',Tan,730,16,Euthanasia
Name,Dog,NotIntact,Female,Senior,'Miniature Poodle',White,4015,14,Return_to_owner
Name,Dog,NotIntact,Female,Senior,Greyhound,Tan,3285,14,Return_to_owner
Name,Dog,NotIntact,Female,Adult,'Alaskan Husky',Red,730,18,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'German Shepherd',Sable,1095,17,Return_to_owner
Name,Dog,NotIntact,Male,Adult,'Anatol Shepherd',Tan,730,18,Adoption
Name,Dog,NotIntact,Male,Baby,'American Bulldog',White,124,16,Transfer
NoName,Cat,Intact,Female,Adult,'Domestic Shorthair',Black,365,9,Transfer
NoName,Dog,Intact,Male,Adult,'Pit Bull',Blue,365,15,Euthanasia
Name,Cat,NotIntact,Male,Baby,'Domestic Shorthair','Brown Tabby',62,11,Adoption
Name,Cat,NotIntact,Female,Adult,Abyssinian,Torbie,365,18,Adoption
Name,Cat,NotIntact,Female,Baby,'Domestic Shorthair',Black,62,15,Adoption
NoName,Cat,NotIntact,Female,Baby,'Domestic Shorthair',White,93,11,Adoption
Name,Dog,NotIntact,Female,Adult,'Labrador Retriever',Yellow,730,18,Transfer
